Timestamp,Latitude,Longitude,Distance(km),Status,Alert,Google Maps
2026-06-13 15:41:35.114323,28.620259,77.201875,0.992,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.620259,77.201875"
2026-06-13 15:41:38.116008,28.659328,77.234654,5.638,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.659328,77.234654"
2026-06-13 15:41:41.117264,28.618291,77.204098,0.684,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.618291,77.204098"
2026-06-13 15:41:44.119162,28.614891,77.208392,0.125,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.614891,77.208392"
2026-06-13 15:41:47.120883,28.611297,77.210698,0.334,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.611297,77.210698"
2026-06-13 15:41:50.122370,28.617959,77.216112,0.828,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.617959,77.216112"
2026-06-13 15:41:53.123921,28.609386,77.201688,0.873,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.609386,77.201688"
2026-06-13 15:41:56.125433,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:41:59.126596,28.621791,77.212655,0.947,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.621791,77.212655"
2026-06-13 15:42:02.127883,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:42:05.129338,28.613844,77.214748,0.561,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.613844,77.214748"
2026-06-13 15:42:08.131160,28.65743,77.252203,6.419,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.65743,77.252203"
2026-06-13 15:42:11.132400,28.619688,77.208604,0.645,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.619688,77.208604"
2026-06-13 15:42:14.135157,28.621718,77.211487,0.903,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.621718,77.211487"
2026-06-13 15:42:17.151177,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:42:20.153204,28.621075,77.212445,0.866,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.621075,77.212445"
2026-06-13 15:42:23.155579,28.607455,77.212964,0.814,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.607455,77.212964"
2026-06-13 15:42:26.157150,28.610408,77.214639,0.674,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.610408,77.214639"
2026-06-13 15:42:29.159078,28.612166,77.213775,0.504,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.612166,77.213775"
2026-06-13 15:42:32.161038,28.608821,77.205403,0.665,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.608821,77.205403"
2026-06-13 15:42:35.162615,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:42:38.164041,28.608757,77.21451,0.785,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.608757,77.21451"
2026-06-13 15:42:41.166436,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:42:44.168598,28.61863,77.210107,0.537,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.61863,77.210107"
2026-06-13 15:42:47.170507,28.617088,77.201669,0.799,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.617088,77.201669"
2026-06-13 15:42:50.171947,28.613118,77.203191,0.574,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.613118,77.203191"
2026-06-13 15:42:53.173337,28.616712,77.215261,0.686,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.616712,77.215261"
2026-06-13 15:42:56.175277,28.63829,77.257197,5.43,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.63829,77.257197"
2026-06-13 15:42:59.177786,28.61329,77.204212,0.472,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.61329,77.204212"
2026-06-13 15:43:02.179829,28.612723,77.201757,0.719,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.612723,77.201757"
2026-06-13 15:43:05.181749,28.60662,77.208362,0.812,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.60662,77.208362"
2026-06-13 15:43:08.183184,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:43:11.185516,28.644434,77.229356,3.934,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.644434,77.229356"
2026-06-13 15:43:14.186936,28.614481,77.214992,0.588,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.614481,77.214992"
2026-06-13 15:43:17.189368,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:43:20.191500,28.63557,77.232969,3.358,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.63557,77.232969"
2026-06-13 15:43:23.193079,28.615148,77.212368,0.357,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.615148,77.212368"
2026-06-13 15:43:26.194335,28.621551,77.202005,1.091,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.621551,77.202005"
2026-06-13 15:43:29.195912,28.663322,77.258542,7.32,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.663322,77.258542"
2026-06-13 15:43:32.198059,28.614221,77.215886,0.673,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.614221,77.215886"
2026-06-13 15:43:35.199686,28.612716,77.210724,0.214,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.612716,77.210724"
2026-06-13 15:43:38.201085,28.62145,77.207101,0.86,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.62145,77.207101"
2026-06-13 15:43:41.202502,28.619935,77.212735,0.764,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.619935,77.212735"
2026-06-13 15:43:44.204901,28.6108,77.20921,0.345,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.6108,77.20921"
2026-06-13 15:43:47.207889,28.611828,77.210501,0.273,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.611828,77.210501"
2026-06-13 15:43:50.209543,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:43:53.211241,28.653588,77.245533,5.673,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.653588,77.245533"
2026-06-13 15:43:56.212813,28.650904,77.237299,4.956,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.650904,77.237299"
2026-06-13 15:43:59.214469,28.648063,77.230516,4.341,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.648063,77.230516"
2026-06-13 15:44:02.215728,28.618687,77.215458,0.825,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.618687,77.215458"
2026-06-13 15:44:05.218144,28.641887,77.232126,3.844,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.641887,77.232126"
2026-06-13 15:44:08.219723,28.608573,77.215334,0.856,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.608573,77.215334"
2026-06-13 15:44:11.221721,28.621663,77.202249,1.086,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.621663,77.202249"
2026-06-13 15:44:14.223449,28.614388,77.210556,0.161,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.614388,77.210556"
2026-06-13 15:44:17.224910,28.606076,77.206891,0.894,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.606076,77.206891"
2026-06-13 15:44:20.226452,28.612714,77.203646,0.539,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.612714,77.203646"
2026-06-13 15:44:23.227817,28.610626,77.210789,0.404,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.610626,77.210789"
2026-06-13 15:44:26.229166,28.610335,77.208993,0.396,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.610335,77.208993"
2026-06-13 15:44:29.231267,28.61551,77.206024,0.341,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.61551,77.206024"
2026-06-13 15:44:32.233471,28.611636,77.205096,0.457,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.611636,77.205096"
2026-06-13 15:44:35.235685,28.617808,77.209708,0.44,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.617808,77.209708"
2026-06-13 15:44:38.237467,28.614943,77.205572,0.354,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.614943,77.205572"
2026-06-13 15:44:41.239432,28.618093,77.207716,0.483,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.618093,77.207716"
2026-06-13 15:44:44.241596,28.635206,77.232813,3.319,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.635206,77.232813"
2026-06-13 15:44:47.244043,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:44:50.245318,28.61034,77.201347,0.845,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.61034,77.201347"
2026-06-13 15:44:53.247146,28.609525,77.202821,0.775,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.609525,77.202821"
2026-06-13 15:44:56.249318,28.608166,77.202959,0.868,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.608166,77.202959"
2026-06-13 15:44:59.250667,28.619673,77.207332,0.662,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.619673,77.207332"
2026-06-13 15:45:02.252155,28.614824,77.202854,0.609,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.614824,77.202854"
2026-06-13 15:45:05.254437,28.659914,77.229013,5.477,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.659914,77.229013"
2026-06-13 15:45:08.255938,28.654143,77.232809,5.042,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.654143,77.232809"
2026-06-13 15:45:11.257427,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:45:14.258899,28.651921,77.248411,5.716,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.651921,77.248411"
2026-06-13 15:45:17.260585,28.61314,77.215408,0.631,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.61314,77.215408"
2026-06-13 15:45:20.262425,28.63402,77.232875,3.23,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.63402,77.232875"
2026-06-13 15:45:23.264024,28.61676,77.208483,0.322,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.61676,77.208483"
2026-06-13 15:45:26.265595,28.608004,77.208165,0.661,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.608004,77.208165"
2026-06-13 15:45:29.267055,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:45:32.268688,28.651316,77.240058,5.148,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.651316,77.240058"
2026-06-13 15:45:35.271262,28.618204,77.207356,0.505,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.618204,77.207356"
2026-06-13 15:45:38.272926,28.63746,77.234068,3.585,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.63746,77.234068"
2026-06-13 15:45:41.274809,28.613703,77.208173,0.084,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.613703,77.208173"
2026-06-13 15:45:44.279318,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:45:47.280903,28.619392,77.201705,0.938,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.619392,77.201705"
2026-06-13 15:45:50.283034,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:45:53.284776,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:45:56.289345,28.642634,77.251466,5.233,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.642634,77.251466"
2026-06-13 15:45:59.292286,28.615069,77.205132,0.399,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.615069,77.205132"
2026-06-13 15:46:02.294361,28.611226,77.212617,0.462,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.611226,77.212617"
2026-06-13 15:46:05.296234,28.660411,77.240687,6.026,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.660411,77.240687"
2026-06-13 15:46:08.298218,28.615929,77.210884,0.291,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.615929,77.210884"
2026-06-13 15:46:11.299732,28.619674,77.205164,0.743,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.619674,77.205164"
2026-06-13 15:46:14.301392,28.658,77.252811,6.506,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.658,77.252811"
2026-06-13 15:46:17.303635,28.616176,77.205464,0.428,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.616176,77.205464"
2026-06-13 15:46:20.305868,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:46:23.307210,28.613438,77.210261,0.133,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.613438,77.210261"
2026-06-13 15:46:26.308503,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:46:29.309934,28.61466,77.207211,0.194,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.61466,77.207211"
2026-06-13 15:46:32.311592,28.617224,77.203617,0.642,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.617224,77.203617"
2026-06-13 15:46:35.312944,28.658015,77.246201,6.103,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.658015,77.246201"
2026-06-13 15:46:38.314895,28.610364,77.216018,0.79,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.610364,77.216018"
2026-06-13 15:46:41.316733,28.648799,77.234213,4.595,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.648799,77.234213"
2026-06-13 15:46:44.318509,28.620315,77.212009,0.771,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.620315,77.212009"
2026-06-13 15:46:47.320170,28.620606,77.206327,0.79,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.620606,77.206327"
2026-06-13 15:46:50.321659,28.610441,77.213543,0.587,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.610441,77.213543"
2026-06-13 15:46:53.325566,28.607771,77.206512,0.723,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.607771,77.206512"
2026-06-13 15:46:56.327278,28.634196,77.252805,4.835,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.634196,77.252805"
2026-06-13 15:46:59.328926,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:47:02.330671,28.610991,77.209678,0.33,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.610991,77.209678"
2026-06-13 15:47:05.332745,28.608831,77.204208,0.732,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.608831,77.204208"
2026-06-13 15:47:08.334156,28.607197,77.205459,0.822,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.607197,77.205459"
2026-06-13 15:47:11.336594,28.616845,77.213967,0.585,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.616845,77.213967"
2026-06-13 15:47:14.338263,28.615262,77.201959,0.704,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.615262,77.201959"
2026-06-13 15:47:17.339557,28.618519,77.21104,0.551,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.618519,77.21104"
2026-06-13 15:47:20.341327,28.653085,77.233476,4.969,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.653085,77.233476"
2026-06-13 15:47:23.343022,28.612711,77.214995,0.6,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.612711,77.214995"
2026-06-13 15:47:26.344347,28.620602,77.212814,0.833,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.620602,77.212814"
2026-06-13 15:47:29.345951,28.620533,77.208634,0.738,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.620533,77.208634"
2026-06-13 15:47:32.347711,28.614,77.205912,0.302,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.614,77.205912"
2026-06-13 15:47:35.349401,28.618338,77.202699,0.789,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.618338,77.202699"
2026-06-13 15:47:38.351056,28.621105,77.216735,1.101,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.621105,77.216735"
2026-06-13 15:47:41.352517,28.620445,77.207246,0.748,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.620445,77.207246"
2026-06-13 15:47:44.354626,28.608538,77.205953,0.666,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.608538,77.205953"
2026-06-13 15:47:47.356380,28.607337,77.204738,0.84,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.607337,77.204738"
2026-06-13 15:47:50.358062,28.607477,77.21539,0.948,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.607477,77.21539"
2026-06-13 15:47:53.359533,28.618111,77.204923,0.615,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.618111,77.204923"
2026-06-13 15:47:56.361196,28.611124,77.202782,0.681,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.611124,77.202782"
2026-06-13 15:47:59.362690,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:48:02.364522,28.612996,77.216823,0.77,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.612996,77.216823"
2026-06-13 15:48:05.365861,28.650238,77.233342,4.687,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.650238,77.233342"
2026-06-13 15:48:08.369780,28.608355,77.210308,0.63,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.608355,77.210308"
2026-06-13 15:48:11.371830,28.614096,77.209001,0.022,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.614096,77.209001"
2026-06-13 15:48:14.373769,28.613161,77.207109,0.202,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.613161,77.207109"
2026-06-13 15:48:17.375473,28.621544,77.20127,1.137,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.621544,77.20127"
2026-06-13 15:48:20.377001,28.616364,77.204811,0.492,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.616364,77.204811"
2026-06-13 15:48:23.378441,28.618165,77.202411,0.799,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.618165,77.202411"
2026-06-13 15:48:26.380089,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:48:29.381362,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:48:32.383077,28.614958,77.20556,0.356,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.614958,77.20556"
2026-06-13 15:48:35.384763,28.608874,77.210806,0.586,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.608874,77.210806"
2026-06-13 15:48:38.386455,28.619581,77.212834,0.734,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.619581,77.212834"
2026-06-13 15:48:41.388391,28.609737,77.210474,0.485,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.609737,77.210474"
2026-06-13 15:48:44.390132,28.618316,77.211615,0.553,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.618316,77.211615"
2026-06-13 15:48:47.391376,28.614873,77.212551,0.363,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.614873,77.212551"
2026-06-13 15:48:50.393215,28.613864,77.214669,0.553,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.613864,77.214669"
2026-06-13 15:48:53.395300,28.61087,77.214927,0.67,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.61087,77.214927"
2026-06-13 15:48:56.396607,28.613606,77.202641,0.622,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.613606,77.202641"
2026-06-13 15:48:59.399349,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:49:02.400931,28.621032,77.213495,0.906,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.621032,77.213495"
2026-06-13 15:49:05.402589,28.60732,77.211935,0.786,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.60732,77.211935"
2026-06-13 15:49:08.404743,28.619665,77.203098,0.862,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.619665,77.203098"
2026-06-13 15:49:11.406605,28.619431,77.201939,0.924,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.619431,77.201939"
2026-06-13 15:49:14.408633,28.610428,77.213103,0.556,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.610428,77.213103"
2026-06-13 15:49:17.411236,28.651954,77.236301,5.0,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.651954,77.236301"
2026-06-13 15:49:20.412626,28.608642,77.206365,0.639,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.608642,77.206365"
2026-06-13 15:49:23.414257,28.617405,77.214632,0.674,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.617405,77.214632"
2026-06-13 15:49:26.416462,28.613428,77.205578,0.338,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.613428,77.205578"
2026-06-13 15:49:29.418498,28.656403,77.247854,6.059,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.656403,77.247854"
2026-06-13 15:49:32.420197,28.607603,77.215189,0.925,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.607603,77.215189"
2026-06-13 15:49:35.422032,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:49:38.424043,28.610416,77.202771,0.721,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.610416,77.202771"
2026-06-13 15:49:41.425879,28.615608,77.20903,0.19,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.615608,77.20903"
2026-06-13 15:49:44.427480,28.618852,77.214344,0.758,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.618852,77.214344"
2026-06-13 15:49:47.430037,28.639763,77.24565,4.59,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.639763,77.24565"
2026-06-13 15:49:50.431767,28.61001,77.208988,0.433,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.61001,77.208988"
2026-06-13 15:49:53.434861,28.639742,77.247412,4.724,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.639742,77.247412"
2026-06-13 15:49:56.436225,28.611086,77.210812,0.359,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.611086,77.210812"
2026-06-13 15:49:59.437836,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:50:02.439526,28.642575,77.243495,4.637,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.642575,77.243495"
2026-06-13 15:50:05.441113,28.618664,77.214775,0.774,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.618664,77.214775"
2026-06-13 15:50:08.443390,28.660474,77.252294,6.684,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.660474,77.252294"
2026-06-13 15:50:11.445263,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:50:14.446946,28.61948,77.208427,0.623,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.61948,77.208427"
2026-06-13 15:50:17.448436,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:50:20.451277,28.619326,77.215079,0.846,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.619326,77.215079"
2026-06-13 15:50:23.452678,28.619061,77.202892,0.828,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.619061,77.202892"
2026-06-13 15:50:26.454816,28.621392,77.216629,1.117,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.621392,77.216629"
2026-06-13 15:50:29.456552,28.634647,77.253905,4.953,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.634647,77.253905"
2026-06-13 15:50:32.458257,28.658715,77.253723,6.624,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.658715,77.253723"
2026-06-13 15:50:35.459691,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:50:38.461496,28.621725,77.21689,1.162,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.621725,77.21689"
2026-06-13 15:50:41.464988,28.640819,77.248412,4.874,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.640819,77.248412"
2026-06-13 15:50:44.466938,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:50:47.468521,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:50:50.470986,28.615488,77.211552,0.305,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.615488,77.211552"
2026-06-13 15:50:53.472736,28.636239,77.229234,3.173,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.636239,77.229234"
2026-06-13 15:50:56.475078,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:50:59.476436,28.620622,77.208816,0.748,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.620622,77.208816"
2026-06-13 15:51:02.478690,28.620705,77.203282,0.94,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.620705,77.203282"
2026-06-13 15:51:05.480072,28.609086,77.213759,0.709,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.609086,77.213759"
2026-06-13 15:51:08.481624,28.614682,77.209127,0.088,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.614682,77.209127"
2026-06-13 15:51:11.483789,28.615059,77.211333,0.262,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.615059,77.211333"
2026-06-13 15:51:14.486164,28.614405,77.201494,0.735,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.614405,77.201494"
2026-06-13 15:51:17.488128,28.621131,77.213258,0.905,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.621131,77.213258"
2026-06-13 15:51:20.490275,28.6139,77.209,0.0,PARKED,NONE,"https://maps.google.com/?q=28.6139,77.209"
2026-06-13 15:51:23.491770,28.612664,77.214463,0.551,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.612664,77.214463"
2026-06-13 15:51:26.493791,28.655172,77.254453,6.383,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.655172,77.254453"
2026-06-13 15:51:29.495477,28.620577,77.215328,0.966,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.620577,77.215328"
2026-06-13 15:51:32.496990,28.610113,77.209875,0.43,MOVING SAFELY,NONE,"https://maps.google.com/?q=28.610113,77.209875"
2026-06-13 15:51:35.500083,28.645281,77.256442,5.798,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.645281,77.256442"
2026-06-13 15:51:38.501861,28.633933,77.24684,4.313,THEFT SUSPECTED,GEOFENCE ALERT,"https://maps.google.com/?q=28.633933,77.24684"
